date,ticker,ml_signal
2015-02-19,CF,0.5269552584346986
2015-02-19,CFG,0.5320288823406781
2015-02-19,CHD,0.5269026090550719
2015-02-19,CHK,0.5332003497061789
2015-02-19,CHRW,0.5391151626849079
2015-02-19,CHTR,0.5085627577810177
2015-02-19,CI,0.5092057448935715
2015-02-19,CINF,0.5343458641428263
2015-02-19,CL,0.5308526288422454
2015-02-19,CLX,0.5292562366460344
2015-02-19,CMA,0.5325123793383679
2015-02-19,CMCSA,0.532149483263099
2015-02-19,CME,0.5155722005648725
2015-02-19,CMG,0.5647879784584833
2015-02-19,CMI,0.5414325408598154
2015-02-19,CMS,0.5367374919461105
2015-02-19,CNC,0.5060634166555567
2015-02-19,CNP,0.5424064191994309
2015-02-19,COF,0.5347631331069426
2015-02-19,COG,0.5454406685878529
2015-02-19,COL,0.5149006694149068
2015-02-19,COO,0.5323728007481368
2015-02-19,COP,0.5335065711222801
2015-02-19,COST,0.5278581722205042
2015-02-19,COTY,0.5166924983701027
2015-02-19,CPB,0.5319411923677975
2015-02-19,CRM,0.5242558272907358
2015-02-19,CSCO,0.5264836064612559
2015-02-19,CSX,0.5354217438618989
2015-02-19,CTAS,0.5225639929776073
2015-02-19,CTL,0.5415026266385159
2015-02-19,CTSH,0.5019382653046119
2015-02-19,CTXS,0.5265255411642662
2015-02-19,CVS,0.5212923610129734
2015-02-19,CVX,0.5367975055961569
2015-02-19,CXO,0.5117120990055607
2015-02-19,D,0.5439252274815187
2015-02-19,DAL,0.5397849109462838
2015-02-19,DE,0.5234700640969383
2015-02-19,DFS,0.5429818942956198
2015-02-19,DG,0.5313379008498837
2015-02-19,DGX,0.5260952552836965
2015-02-19,DHI,0.5191181016835289
2015-02-19,DHR,0.5271454310882019
2015-02-19,DIS,0.5010813106809836
2015-02-19,DISCA,0.5439249195689241
2015-02-19,DISCK,0.5440057167929637
2015-02-19,DISH,0.5238198789148866
2015-02-19,DLR,0.5499119652955404
2015-02-19,DLTR,0.5120691463921833
2015-02-19,DOV,0.5310320801438538
2015-02-19,DPS,0.5252028487339024
2015-02-19,DRE,0.533675723790411
2015-02-19,DRI,0.5287446155995291
2015-02-19,DTE,0.5473628640063372
2015-02-19,DUK,0.5563652387370603
2015-02-19,DVA,0.5419336412227864
2015-02-19,DVN,0.527315194983291
2015-02-19,EA,0.505550028865447
2015-02-19,EBAY,0.5270140969449939
2015-02-19,ECL,0.5139500540203278
2015-02-19,ED,0.547220036794056
2015-02-19,EFX,0.4890932157743215
2015-02-19,EIX,0.5422981467309036
2015-02-19,EL,0.5126724385141674
2015-02-19,EMN,0.5349741409435383
2015-02-19,EMR,0.5444381589286769
2015-02-19,EOG,0.5300532129070123
2015-02-19,EQIX,0.5302464789466783
2015-02-19,EQR,0.5280706537172473
2015-02-19,EQT,0.5245903508294169
2015-02-19,ES,0.5419377217892312
2015-02-19,ESRX,0.53004485335561
2015-02-19,ESS,0.5221842365713507
2015-02-19,ETFC,0.525612086036777
2015-02-19,ETN,0.517354044978231
2015-02-19,ETR,0.5628066410933265
2015-02-19,EW,0.5325802253031796
2015-02-19,EXC,0.5522621137473371
2015-02-19,EXPD,0.5294010477034916
2015-02-19,EXPE,0.5254498323775341
2015-02-19,EXR,0.5298877802772156
2015-02-19,F,0.5192048398132172
2015-02-19,FAST,0.5483580498395083
2015-02-19,FB,0.5351455537399434
2015-02-19,FBHS,0.5274905377342762
2015-02-19,FCX,0.5391539217664396
2015-02-19,FDX,0.5283293859685951
2015-02-19,FE,0.554899004882584
2015-02-19,FFIV,0.55478958788803
2015-02-19,FIS,0.5122068729312305
2015-02-19,FISV,0.5046189533067028
2015-02-19,FITB,0.5342020840795515
2015-02-19,FL,0.5431811362905615
2015-02-19,FLIR,0.5368957581629913
2015-02-19,FLR,0.5336512118627758
2015-02-19,FLS,0.5235487621664532
2015-02-19,FMC,0.5114577245921379
2015-02-19,FOX,0.5419338950128095
2015-02-19,FOXA,0.5435664108746746
2015-02-19,FRT,0.5288735152347448
2015-02-19,FTI,0.5409912273183736
2015-02-19,GD,0.5355232727629268
2015-02-19,GE,0.5338118538664319
2015-02-19,GGP,0.5414278619466638
2015-02-19,GILD,0.5328349062956398
2015-02-19,GIS,0.5339950297416488
2015-02-19,GLW,0.5259613829706871
2015-02-19,GM,0.516343059808844
2015-02-19,GOOG,0.5064082694970147
2015-02-19,GOOGL,0.50836114894998
2015-02-19,GPC,0.5482963009469976
2015-02-19,GPN,0.51537474090246
2015-02-19,GPS,0.5354219610870916
2015-02-19,GRMN,0.5417096925364452
2015-02-19,GS,0.5270134972333105
2015-02-19,GT,0.5308157033548176
2015-02-19,GWW,0.5538157607169971
2015-02-19,HAL,0.5248907679790435
2015-02-19,HAS,0.508506626988735
2015-02-19,HBAN,0.5304292098044241
2015-02-19,HBI,0.5276534495065082
2015-02-19,HCA,0.5415084121216827
2015-02-19,HCN,0.5505507536102108
2015-02-19,HCP,0.5602099698900098
2015-02-19,HD,0.5180114416277202
2015-02-19,HES,0.5236576256522448
2015-02-19,HIG,0.5303431104198264
2015-02-19,HII,0.499389770530971
2015-02-19,HOG,0.5404071020396962
2015-02-19,HOLX,0.5166792073110167
2015-02-19,HON,0.5212358109862772
2015-02-19,HP,0.5270459865619688
2015-02-19,HRB,0.5262736380054198
2015-02-19,HRL,0.5159471364898847
2015-02-19,HRS,0.49809749379417967
2015-02-19,HSIC,0.530774533097151
2015-02-19,HST,0.5470911867371548
2015-02-19,HSY,0.534802814664959
2015-02-19,HUM,0.5242212393497396
2015-02-19,IBM,0.5275541056538856
2015-02-19,ICE,0.5148512812869918
2015-02-19,IDXX,0.5321447671360523
2015-02-19,IFF,0.4989216809240701
2015-02-19,ILMN,0.5217216644654848
2015-02-19,INCY,0.5246153391917774
2015-02-19,INFO,0.5361668371424245
2015-02-19,INTC,0.5440938903288719
2015-02-19,INTU,0.5369493166286197
2015-02-19,IP,0.5226348314859697
2015-02-19,IPG,0.519982799621162
2015-02-19,IQV,0.5164385117835179
2015-02-19,IR,0.515458257911756
2015-02-19,IRM,0.5345015197107099
2015-02-19,ISRG,0.5419764280880347
2015-02-19,IT,0.5361366776447879
2015-02-19,ITW,0.5165117281043902
2015-02-19,IVZ,0.5320133864174531
2015-02-19,JBHT,0.5329888227304364
2015-02-19,JCI,0.5387215535826264
2015-02-19,JEC,0.5249487215475096
2015-02-19,JNJ,0.5439098531387502
2015-02-19,JNPR,0.5230244971695903
2015-02-19,JPM,0.5347543230481331
2015-02-19,JWN,0.5355780054847297
2015-02-19,K,0.5504518712600615
2015-02-19,KEY,0.5320209501950981
2015-02-19,KIM,0.5382978327002198
2015-02-19,KLAC,0.546319015397314
2015-02-19,KMB,0.5471699166686635
2015-02-19,KMI,0.5349753872519446
2015-02-19,KMX,0.5166763389157865
2015-02-19,KO,0.538715421416486
2015-02-19,KORS,0.5372546594847886
2015-02-19,KR,0.5104429868702691
2015-02-19,KSS,0.5068308109310985
2015-02-19,KSU,0.5281284171517714
2015-02-19,L,0.5206850227956179
2015-02-19,LB,0.523791282937639
2015-02-19,LEG,0.5307876904616381
2015-02-19,LEN,0.5124819048258379
2015-02-19,LH,0.5244938063331626
2015-02-19,LKQ,0.5370701776056152
2015-02-19,LLL,0.5200378375233926
2015-02-19,LLY,0.5334016233083297
2015-02-19,LMT,0.5204665294189454
2015-02-19,LNC,0.520189538180655
2015-02-19,LNT,0.5440312277322437
2015-02-19,LOW,0.5220127083867692
2015-02-19,LRCX,0.522469277621019
2015-02-19,LUK,0.5272861466890733
2015-02-19,LUV,0.5278338811057351
2015-02-19,LYB,0.5094249626036094
2015-02-19,M,0.5377241057811485
2015-02-19,MA,0.5214350196772689
2015-02-19,MAA,0.5550926907764032
2015-02-19,MAC,0.5409073293089346
2015-02-19,MAR,0.5207732701288174
2015-02-19,MAS,0.5235377949790518
2015-02-19,MAT,0.5507474319945341
2015-02-19,MCD,0.5331005730500245
2015-02-19,MCHP,0.5118231883202844
2015-02-19,MCK,0.5144756948796947
2015-02-19,MCO,0.5312630480366941
2015-02-19,MDLZ,0.5363655038281907
2015-02-19,MDT,0.5254476501536958
2015-02-19,MET,0.5365972129606615
2015-02-19,MGM,0.5266310055577115
2015-02-19,MHK,0.5159045330912866
2015-02-19,MKC,0.533932874029967
2015-02-19,MLM,0.46825811785557864
2015-02-19,MMC,0.532849880110163
2015-02-19,MMM,0.5301896602571764
2015-02-19,MNST,0.5319696375704207
2015-02-19,MO,0.5232715128703931
2015-02-19,MON,0.5145865461221726
2015-02-19,MOS,0.504999985079807
2015-02-19,MPC,0.4960634034186222
2015-02-19,MRK,0.5497298357578222
2015-02-19,MRO,0.5316310947406856
2015-02-19,MS,0.5366925092431666
2015-02-19,MSFT,0.5445524875242257
2015-02-19,MSI,0.5161739660055876
2015-02-19,MTB,0.5335351900686989
2015-02-19,MTD,0.5197685980681395
2015-02-19,MU,0.5373618935488444
2015-02-19,MYL,0.5340993567701607
2015-02-19,NAVI,0.5278353810827198
2015-02-19,NBL,0.5301570892078329
2015-02-19,NCLH,0.5286232946569134
2015-02-19,NDAQ,0.5165594698914117
2015-02-19,NEE,0.5393823861139448
2015-02-19,NEM,0.5217312406412254
2015-02-19,NFLX,0.49579839146619936
2015-02-19,NFX,0.5173008151925411
2015-02-19,NI,0.5337112759662712
2015-02-19,NKE,0.5381200263380094
2015-02-19,NLSN,0.5308020913850799
2015-02-19,NOC,0.4863649665073695
2015-02-19,NOV,0.5512585742749927
2015-02-19,NRG,0.5426433824987716
2015-02-19,NSC,0.5183102232375565
2015-02-19,NTAP,0.5440816049015746
2015-02-19,NTRS,0.5268638511917554
2015-02-19,NUE,0.5314340536477473
2015-02-19,NVDA,0.5186294107802268
2015-02-19,NWL,0.5255411577289687
2015-02-19,NWS,0.5042156952878701
2015-02-19,NWSA,0.5101343971743003
2015-02-19,O,0.5341678943030164
2015-02-19,OKE,0.5351461345181918
2015-02-19,OMC,0.5262145347913103
2015-02-19,ORCL,0.5345603030190397
2015-02-19,ORLY,0.5042704715036993
2015-02-19,OXY,0.5339054663766531
2015-02-19,PAYX,0.5212007152026465
2015-02-19,PBCT,0.5347878460678304
2015-02-19,PCAR,0.5413601433122305
2015-02-19,PCG,0.5402977729843446
2015-02-19,PCLN,0.4384039255102728
2015-02-19,PDCO,0.5320946417426518
2015-02-19,PEG,0.5445321836666962
2015-02-19,PEP,0.5313748203800261
2015-02-19,PFE,0.5182496929127918
2015-02-19,PFG,0.5311079666811026
2015-02-19,PG,0.5518789823779897
2015-02-19,PGR,0.5371593988305514
2015-02-19,PH,0.5404239363215445
2015-02-19,PHM,0.5290477291173421
2015-02-19,PKG,0.5198892067699898
2015-02-19,PKI,0.527819128761352
2015-02-19,PLD,0.5413510305083337
2015-02-19,PM,0.5390450543657161
2015-02-19,PNC,0.5242747400260821
2015-02-19,PNR,0.5309404836313294
2015-02-19,PNW,0.550543000019882
2015-02-19,PPG,0.5244455055239661
2015-02-19,PPL,0.5373863051062018
2015-02-19,PRGO,0.5531032134442206
2015-02-19,PRU,0.5464111707246632
2015-02-19,PSA,0.5194087649570076
2015-02-19,PSX,0.5144819949703824
2015-02-19,PVH,0.5534215624094814
2015-02-19,PWR,0.5271803101522972
2015-02-19,PX,0.5295096546004293
2015-02-19,PXD,0.5247572446525273
2015-02-19,QCOM,0.5371899787396062
2015-02-19,QRVO,0.5443904299396216
2015-02-19,RCL,0.5446024151115885
2015-02-19,RE,0.5215437909091024
2015-02-19,REG,0.5391570009556566
2015-02-19,REGN,0.5348470046927337
2015-02-19,RF,0.5397235493816811
2015-02-19,RHI,0.5265534530867478
2015-02-19,RHT,0.5213935147021563
2015-02-19,RJF,0.5328413660932452
2015-02-19,RL,0.6055806110592771
2015-02-19,RMD,0.5169628640236485
2015-02-19,ROK,0.5102248919287485
2015-02-19,ROP,0.502648375695035
2015-02-19,ROST,0.5266168342111743
2015-02-19,RRC,0.5393813175794382
2015-02-19,RSG,0.534817439094281
2015-02-19,RTN,0.5329369041886006
2015-02-19,SBAC,0.5197532703688258
2015-02-19,SBUX,0.5077749665086042
2015-02-19,SCG,0.5477369278496694
2015-02-19,SCHW,0.5332466033213262
2015-02-19,SEE,0.5072914377341399
2015-02-19,SHW,0.5042887698464924
2015-02-19,SIG,0.550811080948481
2015-02-19,SJM,0.5070432502127556
2015-02-19,SLB,0.5304715701378224
2015-02-19,SLG,0.5281556721303119
2015-02-19,SNA,0.5050747490891223
2015-02-19,SNI,0.5425975278220507
2015-02-19,SNPS,0.519562688831683
2015-02-19,SO,0.5548328379503666
2015-02-19,SPG,0.5435475802332734
2015-02-19,SPGI,0.4915994757511251
2015-02-19,SRCL,0.5330605533889312
2015-02-19,SRE,0.5417849598990399
2015-02-19,STI,0.5342409414244333
2015-02-19,STT,0.5345616855789681
2015-02-19,STX,0.5432899134281631
2015-02-19,STZ,0.5090588131469698
2015-02-19,SWK,0.5245844194344758
2015-02-19,SWKS,0.5165704779251977
2015-02-19,SYF,0.5274756547051015
2015-02-19,SYK,0.535846040310189
2015-02-19,SYMC,0.5364493885241862
2015-02-19,SYY,0.5407290035738572
2015-02-19,T,0.537029385199538
2015-02-19,TAP,0.5363626620277003
2015-02-19,TDG,0.5185892796831042
2015-02-19,TEL,0.5034691469023068
2015-02-19,TGT,0.5334925851620922
2015-02-19,TIF,0.553420910609375
2015-02-19,TJX,0.5340764066244201
2015-02-19,TMK,0.5283388423612287
2015-02-19,TMO,0.5366321832223395
2015-02-19,TPR,0.5235395974007535
2015-02-19,TRIP,0.5016354318292676
2015-02-19,TROW,0.5379433998886619
2015-02-19,TRV,0.5288526297513213
2015-02-19,TSCO,0.519575235261962
2015-02-19,TSN,0.5325628864953968
2015-02-19,TSS,0.5182278933616593
2015-02-19,TWX,0.5323423786676255
2015-02-19,TXN,0.5158311198714323
2015-02-19,TXT,0.5279142526627869
2015-02-19,UAA,0.5248658717525546
2015-02-19,UAL,0.5351234683277999
2015-02-19,UDR,0.5392239800114706
2015-02-19,UHS,0.5395868478592365
2015-02-19,ULTA,0.5223616468530257
2015-02-19,UNH,0.5205265508472221
2015-02-19,UNM,0.5322965392799465
2015-02-19,UNP,0.527586410923004
2015-02-19,UPS,0.5536840638161309
2015-02-19,URI,0.5343385276364391
2015-02-19,USB,0.5335901528924837
2015-02-19,UTX,0.5185204905581758
2015-02-19,V,0.5266177904556119
2015-02-19,VAR,0.521924374415806
2015-02-19,VFC,0.5317558159230548
2015-02-19,VIAB,0.5449787400245902
2015-02-19,VLO,0.49333852783981647
2015-02-19,VMC,0.4830891371943736
2015-02-19,VNO,0.5450986416261462
2015-02-19,VRSN,0.5016840045348959
2015-02-19,VRTX,0.549377057958256
2015-02-19,VTR,0.5356779447394489
2015-02-19,VZ,0.5290076467864746
2015-02-19,WAT,0.5250820090062537
2015-02-19,WBA,0.5298266127074353
2015-02-19,WDC,0.5293901186083009
2015-02-19,WEC,0.5458323353177608
2015-02-19,WFC,0.5334488093501445
2015-02-19,WHR,0.5069889067976427
2015-02-19,WM,0.5266433967246781
2015-02-19,WMB,0.5167010876892882
2015-02-19,WMT,0.5398431206186464
2015-02-19,WU,0.516539392751069
2015-02-19,WY,0.5392931362629785
2015-02-19,WYN,0.5176747851185933
2015-02-19,WYNN,0.5277888713881168
2015-02-19,XEC,0.516267293702687
2015-02-19,XEL,0.5355701285834092
2015-02-19,XL,0.5354563286447793
2015-02-19,XLNX,0.5383851124863996
2015-02-19,XOM,0.5400209868618391
2015-02-19,XRAY,0.5356537593073094
2015-02-19,XRX,0.5364521453721607
2015-02-19,XYL,0.5403668702450444
2015-02-19,YUM,0.529244134239409
2015-02-19,ZBH,0.5260417706173993
2015-02-19,ZION,0.5400769816753828
2015-02-19,ZTS,0.5273859126560314
2015-02-20,A,0.5306680851866882
2015-02-20,AAL,0.5349257453601253
2015-02-20,AAP,0.5393660022268829
2015-02-20,AAPL,0.4921705027226976
2015-02-20,ABBV,0.5421030317979334
2015-02-20,ABC,0.49948294672296767
2015-02-20,ABT,0.5244075321819456
2015-02-20,ACN,0.5289618314843016
2015-02-20,ADBE,0.5118500853135878
2015-02-20,ADI,0.513067931336642
2015-02-20,ADM,0.5429683310234558
2015-02-20,ADP,0.5253866181105823
2015-02-20,ADS,0.5442358320509325
2015-02-20,ADSK,0.5142047676595497
2015-02-20,AEE,0.544707719667977
2015-02-20,AEP,0.5494720336127092
2015-02-20,AES,0.5485017755424634
2015-02-20,AET,0.5223459484109154
2015-02-20,AFL,0.5198023903031064
2015-02-20,AGN,0.5015677155042866
2015-02-20,AIG,0.5205909486306938
2015-02-20,AIV,0.5388830403983403
2015-02-20,AIZ,0.5599202860086223
2015-02-20,AJG,0.5199052521822273
2015-02-20,AKAM,0.49450364615749265
2015-02-20,ALB,0.5387111897767226
2015-02-20,ALGN,0.5387210228989109
2015-02-20,ALK,0.5311878330589553
2015-02-20,ALL,0.5328803959983334
2015-02-20,ALLE,0.5258975554186556
2015-02-20,ALXN,0.5389800706832798
2015-02-20,AMAT,0.5316832480783464
2015-02-20,AMD,0.5261859587274504
2015-02-20,AME,0.5311391669180947
2015-02-20,AMG,0.5117568086586101
2015-02-20,AMGN,0.537827134834922
2015-02-20,AMP,0.5204607721701402
2015-02-20,AMT,0.5413529354216416
2015-02-20,AMZN,0.4362786317465766
2015-02-20,ANDV,0.509544009241535
2015-02-20,ANSS,0.52019954229023
2015-02-20,ANTM,0.5130388568883633
2015-02-20,AON,0.5097976382790436
2015-02-20,AOS,0.49788845542342725
2015-02-20,APA,0.5298921833622678
2015-02-20,APC,0.5271135027669267
2015-02-20,APD,0.5023091824840279
2015-02-20,APH,0.5235508567918746
2015-02-20,ARE,0.5279955406274629
2015-02-20,ARNC,0.5359074743993731
2015-02-20,ATVI,0.5052059378164646
2015-02-20,AVB,0.5368735851820767
2015-02-20,AVGO,0.5163173056110238
2015-02-20,AVY,0.5299327815277723
2015-02-20,AWK,0.5392921690279522
2015-02-20,AXP,0.5557028000756856
2015-02-20,AYI,0.5054555718319428
2015-02-20,AZO,0.5097726355928894
2015-02-20,BA,0.4790377144823254
2015-02-20,BAC,0.5397248796617022
2015-02-20,BAX,0.5477668723768211
2015-02-20,BBT,0.5320051776583821
2015-02-20,BBY,0.5244755485935442
2015-02-20,BDX,0.5299882127115333
2015-02-20,BEN,0.5387450167366978
2015-02-20,BF.B,0.5322569200441772
2015-02-20,BIIB,0.46443482135715636
2015-02-20,BK,0.5325239122295616
2015-02-20,BLK,0.49600177896915665
2015-02-20,BLL,0.5232892830777206
2015-02-20,BMY,0.5358787701286374
2015-02-20,BRK.B,0.5379326568762639
2015-02-20,BSX,0.5189846929956066
2015-02-20,BWA,0.5154287555133056
2015-02-20,BXP,0.5283539884594575
2015-02-20,C,0.5309767267544069
2015-02-20,CA,0.5182559867520369
2015-02-20,CAG,0.5452588367390881
2015-02-20,CAH,0.5225738232286026
2015-02-20,CAT,0.5464865508124889
2015-02-20,CB,0.5315166572131126
2015-02-20,CBG,0.5318068425403214
2015-02-20,CBOE,0.5424528798361721
2015-02-20,CBS,0.520408093083969
2015-02-20,CCI,0.5186670320752984
2015-02-20,CCL,0.5446506610361437
2015-02-20,CDNS,0.5330172278810387
2015-02-20,CELG,0.5297606148663351
2015-02-20,CERN,0.5161875613927491
2015-02-20,CF,0.5285878432000938
2015-02-20,CFG,0.5297942156326513
2015-02-20,CHD,0.5250802743751839
2015-02-20,CHK,0.53332876664112
2015-02-20,CHRW,0.5381783793771359
2015-02-20,CHTR,0.5063419413633179
2015-02-20,CI,0.5046126662195866
2015-02-20,CINF,0.5343612624687001
2015-02-20,CL,0.5303480865281898
2015-02-20,CLX,0.5307222098037538
2015-02-20,CMA,0.5306308869034191
2015-02-20,CMCSA,0.5290864301818305
2015-02-20,CME,0.5148630776898101
2015-02-20,CMG,0.5639809397593305
2015-02-20,CMI,0.538260719070205
2015-02-20,CMS,0.5366339026425077
2015-02-20,CNC,0.5099944573572565
2015-02-20,CNP,0.5424831512153425
2015-02-20,COF,0.5303583642527236
2015-02-20,COG,0.5436943796050923
2015-02-20,COL,0.5103795021645657
2015-02-20,COO,0.5302480141248467
2015-02-20,COP,0.533569320366971
2015-02-20,COST,0.5258950962004261
2015-02-20,COTY,0.5148341618132959
2015-02-20,CPB,0.5325705337416159
2015-02-20,CRM,0.520658811062954
2015-02-20,CSX,0.5352062333626261
2015-02-20,CTAS,0.5205870081561389
2015-02-20,CTL,0.544064108179288
2015-02-20,CTSH,0.4980515042274907
2015-02-20,CTXS,0.5235032369663619
2015-02-20,CVS,0.5207982289487182
2015-02-20,CVX,0.5369713913876233
2015-02-20,CXO,0.5131039694770639
2015-02-20,D,0.5440972187666102
2015-02-20,DAL,0.5340612606643071
2015-02-20,DE,0.5204702196145102
2015-02-20,DFS,0.537598678742451
2015-02-20,DG,0.5274742634460792
2015-02-20,DGX,0.5266883057754476
2015-02-20,DHI,0.5185662213867597
2015-02-20,DHR,0.524627386528565
2015-02-20,DIS,0.49884376202620984
2015-02-20,DISCA,0.5434458043283562
2015-02-20,DISCK,0.5455800047688814
2015-02-20,DISH,0.521750017084212
2015-02-20,DLR,0.5459403276645642
2015-02-20,DLTR,0.5092166799942313
2015-02-20,DOV,0.5296238838456732
2015-02-20,DPS,0.5272991556621182
2015-02-20,DRE,0.5322336537149982
2015-02-20,DRI,0.5278026577696613
2015-02-20,DTE,0.5487908012972568
2015-02-20,DUK,0.559075681206362
2015-02-20,DVA,0.5408350605462676
2015-02-20,DVN,0.5293319873238126
2015-02-20,EA,0.5040140811592965
2015-02-20,EBAY,0.5250090891134236
2015-02-20,ECL,0.5110095452332319
2015-02-20,ED,0.5516260562653288
2015-02-20,EFX,0.4864586440535989
2015-02-20,EIX,0.5438560939889315
2015-02-20,EL,0.5099899009778796
2015-02-20,EMN,0.532499967785865
2015-02-20,EMR,0.5450414737630624
2015-02-20,EOG,0.5340717694333845
2015-02-20,EQIX,0.5251880812156311
2015-02-20,EQR,0.5295835649678312
2015-02-20,EQT,0.5256295379488392
2015-02-20,ES,0.5424628066116771
2015-02-20,ESRX,0.5278576356740244
2015-02-20,ESS,0.524036884666668
2015-02-20,ETFC,0.5231050682474198
2015-02-20,ETN,0.5154798260258079
2015-02-20,ETR,0.564770681832464
2015-02-20,EW,0.5311477570938622
2015-02-20,EXC,0.553504950243556
2015-02-20,EXPD,0.529721771903184
2015-02-20,EXPE,0.521974408255999
2015-02-20,EXR,0.5282686430690229
2015-02-20,F,0.5193318132996845
2015-02-20,FAST,0.5498506774323945
2015-02-20,FB,0.5311681773931286
2015-02-20,FBHS,0.5250882384148633
2015-02-20,FCX,0.537351404454083
2015-02-20,FDX,0.5292587946897168
2015-02-20,FE,0.5579334294333692
2015-02-20,FFIV,0.5494369777443734
2015-02-20,FIS,0.5076610632894282
2015-02-20,FISV,0.5036776997172907
2015-02-20,FITB,0.5312244390682522
2015-02-20,FL,0.540376924249035
2015-02-20,FLIR,0.5348939830633774
2015-02-20,FLR,0.5314901717836854
2015-02-20,FLS,0.5204069939764135
2015-02-20,FMC,0.5096983198485634
2015-02-20,FOX,0.5399949309756665
2015-02-20,FOXA,0.5421717437440394
2015-02-20,FRT,0.528574281241641
2015-02-20,FTI,0.5420981119011484
2015-02-20,GD,0.5321079120153824
2015-02-20,GE,0.5308608683552006
2015-02-20,GGP,0.5354989732694471
2015-02-20,GILD,0.5331178358388187
2015-02-20,GIS,0.5343309508950013
2015-02-20,GM,0.5148513008313673
2015-02-20,GOOG,0.5091094809605657
2015-02-20,GOOGL,0.5110288243593393
2015-02-20,GPC,0.5471793270069628
2015-02-20,GPN,0.5135310827753792
2015-02-20,GPS,0.5362404821793845
2015-02-20,GRMN,0.5461331464380774
2015-02-20,GS,0.522296729853976
2015-02-20,GT,0.527132112216266
2015-02-20,GWW,0.5502235209108142
2015-02-20,HAL,0.5290715634350485
2015-02-20,HAS,0.5076704204350941
2015-02-20,HBAN,0.5283912983554041
2015-02-20,HBI,0.5234695001098121
2015-02-20,HCA,0.540787124846762
2015-02-20,HCN,0.5414238729467236
2015-02-20,HCP,0.5536699384564054
2015-02-20,HD,0.515258669820908
2015-02-20,HES,0.5234940617392232
2015-02-20,HIG,0.5290172895078188
2015-02-20,HII,0.49049938406955135
2015-02-20,HOG,0.5409761198088204
